id,user_Id,clip_id,gamesession_Id,game_name,event_name,created_at,join_at
566894818,4722535,150022618695,127422217.0,Apex Legends,,2023-07-19 23:55:33,2023-05-06 11:19:04
566899228,3692691,150015412775,127413710.0,COD: Warzone3-2 & MW3-2,Round,2023-07-20 00:14:58,2023-06-21 10:40:47
566900600,3692691,150015342890,127413710.0,COD: Warzone3-2 & MW3-2,Double kill,2023-07-20 00:23:01,2023-06-21 10:40:47
566902854,3692691,150028380325,127413757.0,Fortnite,Multi-kill,2023-07-20 00:32:34,2023-06-21 10:40:47
566903246,3692691,150027673710,127413757.0,Fortnite,Multi-kill,2023-07-20 00:33:19,2023-06-21 10:40:47
566906382,3006721,150033815825,123732858.0,Other Games,,2023-07-20 00:53:10,2023-05-21 04:47:11
566913046,4722535,150024435705,127422217.0,Apex Legends,,2023-07-20 01:20:23,2023-05-06 11:19:04
566915594,2658256,150040819855,121754628.0,Other Games,,2023-07-20 01:29:26,2023-03-04 03:49:25
566916770,2557959,149420505065,125923669.0,Apex Legends,Single kill,2023-07-20 01:34:00,2023-02-20 09:51:30
566933528,1827290,150050184445,127472789.0,Fortnite,Multi-kill,2023-07-20 02:39:44,2023-06-04 17:05:18
566933822,2557959,149420652600,125923669.0,Apex Legends,Single kill,2023-07-20 02:41:52,2023-02-20 09:51:30
566940192,3692691,150015373950,127413710.0,COD: Warzone3-2 & MW3-2,Double kill,2023-07-20 03:09:11,2023-06-21 10:40:47
566949502,374605,150067911940,127504561.0,Other Games,Moment,2023-07-20 03:41:18,2023-06-27 15:26:23
566950090,3006721,150064254625,123732858.0,Other Games,,2023-07-20 03:44:53,2023-05-21 04:47:11
566950188,3006721,150066226935,123732858.0,Other Games,,2023-07-20 03:44:58,2023-05-21 04:47:11
566985566,741192,149804554200,127049930.0,Fortnite,Multi-kill,2023-07-20 06:58:08,2023-03-02 09:01:12
566990270,741192,150130420190,127049930.0,Fortnite,,2023-07-20 07:38:13,2023-03-02 09:01:12
567001442,1827290,150155105125,127472789.0,Fortnite,,2023-07-20 09:01:01,2023-06-04 17:05:18
567011732,1067256,150179852180,127379212.0,Fortnite,,2023-07-20 10:27:37,2023-02-06 22:16:17
567019376,4722535,150196042205,127729550.0,Apex Legends,Single kill,2023-07-20 11:41:52,2023-05-06 11:19:04
567045934,2622102,148702374570,125209457.0,Other Games,Moment,2023-07-20 15:15:47,2023-05-15 15:37:29
567046032,2622102,148702654110,125209457.0,Other Games,Moment,2023-07-20 15:18:03,2023-05-15 15:37:29
567050050,710891,150253518735,127859834.0,League of Legends,Double kill,2023-07-20 15:49:15,2023-03-25 20:49:26
567060242,4174612,150287405195,127650449.0,COD: Warzone3-2 & MW3-2,,2023-07-20 17:23:41,2023-04-21 13:07:20
567078764,4345671,150216161320,127611016.0,League of Legends,Triple kill,2023-07-20 19:43:42,2023-04-18 23:25:08
567088466,3692691,150063912965,127413851.0,COD: Warzone3-2 & MW3-2,Single kill,2023-07-20 21:26:33,2023-06-21 10:40:47
567089936,2945378,150273117595,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:36:36,2023-02-15 07:32:01
567090132,2945378,150273179715,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:36:41,2023-02-15 07:32:01
567090230,2945378,150273272895,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:36:46,2023-02-15 07:32:01
567090328,2945378,150273350545,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:36:51,2023-02-15 07:32:01
567090426,2945378,150273443725,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:36:57,2023-02-15 07:32:01
567090524,2945378,150273622320,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:37:03,2023-02-15 07:32:01
567090622,2945378,150273684440,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:37:08,2023-02-15 07:32:01
567090720,2945378,150273738795,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:37:13,2023-02-15 07:32:01
567090916,2945378,150273521375,127466820.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-20 21:37:18,2023-02-15 07:32:01
567112084,1270281,149114533005,125905104.0,COD: Warzone3-2 & MW3-2,Single kill,2023-07-20 23:41:46,2023-05-09 09:32:29
567119434,2658256,150332302425,127967417.0,Other Games,Moment,2023-07-21 00:16:28,2023-03-04 03:49:25
567119532,2658256,150332403370,127967417.0,Other Games,Moment,2023-07-21 00:16:36,2023-03-04 03:49:25
567119630,2658256,150332519845,127967417.0,Other Games,Moment,2023-07-21 00:16:49,2023-03-04 03:49:25
567119728,2658256,150332574200,127967417.0,Other Games,Moment,2023-07-21 00:17:01,2023-03-04 03:49:25
567119924,2658256,150332698440,127967417.0,Other Games,Moment,2023-07-21 00:17:08,2023-03-04 03:49:25
567120022,2658256,150332752795,127967417.0,Other Games,Moment,2023-07-21 00:17:31,2023-03-04 03:49:25
567122766,2622102,148704292525,125209457.0,Other Games,Moment,2023-07-21 00:28:39,2023-05-15 15:37:29
567132958,710891,150270819155,124715675.0,League of Legends,,2023-07-21 01:35:25,2023-03-25 20:49:26
567138054,4768483,150360699030,127981282.0,Other Games,,2023-07-21 02:00:08,2023-05-27 11:28:29
567141288,2180103,150270283370,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:18:18,2023-05-15 22:55:47
567141778,3692691,150367679765,127413757.0,Fortnite,,2023-07-21 02:19:40,2023-06-21 10:40:47
567142464,2180103,150270547380,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:21:38,2023-05-15 22:55:47
567142856,2180103,150270430905,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:22:44,2023-05-15 22:55:47
567143150,2180103,150270337725,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:23:36,2023-05-15 22:55:47
567143346,2180103,150269506870,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:24:19,2023-05-15 22:55:47
567143836,2180103,150270027125,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:26:08,2023-05-15 22:55:47
567145208,2180103,150269895120,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:28:00,2023-05-15 22:55:47
567146090,2180103,150269592285,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:30:44,2023-05-15 22:55:47
567146286,2180103,150269677700,127741253.0,Counter Strike2,Multi Kill,2023-07-21 02:32:31,2023-05-15 22:55:47
567159614,2622102,148763593830,125322069.0,Other Games,Moment,2023-07-21 03:38:50,2023-05-15 15:37:29
567160104,2622102,148764183970,125322069.0,Other Games,Moment,2023-07-21 03:39:59,2023-05-15 15:37:29
567161280,2622102,148765480725,125322069.0,Other Games,Moment,2023-07-21 03:42:29,2023-05-15 15:37:29
567161966,2622102,148767243380,125322069.0,Other Games,Moment,2023-07-21 03:44:21,2023-05-15 15:37:29
567162554,2622102,148768361540,125322069.0,Other Games,Moment,2023-07-21 03:45:49,2023-05-15 15:37:29
567163240,2622102,148768850735,125322069.0,Other Games,Moment,2023-07-21 03:47:49,2023-05-15 15:37:29
567163730,2622102,148769184630,125322069.0,Other Games,Moment,2023-07-21 03:49:29,2023-05-15 15:37:29
567164122,2622102,148769580645,125322069.0,Other Games,Moment,2023-07-21 03:51:14,2023-05-15 15:37:29
567164220,2622102,148770155255,125322069.0,Other Games,Moment,2023-07-21 03:52:50,2023-05-15 15:37:29
567164514,2622102,148770861870,125322069.0,Other Games,Moment,2023-07-21 03:55:06,2023-05-15 15:37:29
567165102,2622102,149859553695,127150040.0,Other Games,Moment,2023-07-21 03:59:20,2023-05-15 15:37:29
567166474,2622102,150279818790,127887047.0,Other Games,Moment,2023-07-21 04:11:08,2023-05-15 15:37:29
567166768,2622102,150280540935,127887047.0,Other Games,Moment,2023-07-21 04:14:52,2023-05-15 15:37:29
567180390,1074067,150118858105,121502802.0,League of Legends,,2023-07-21 05:26:30,2023-02-13 19:51:34
567184898,2291615,150415139445,128116501.0,SMITE,Kills,2023-07-21 05:47:40,2023-06-14 17:32:40
567216846,916548,150460417160,128163830.0,Apex Legends,,2023-07-21 08:34:39,2023-05-15 19:06:17
567229488,2724103,149654790645,126826351.0,SMITE,Kills,2023-07-21 10:16:53,2023-03-04 16:24:20
567230762,2724103,149654852765,126826351.0,SMITE,Kills,2023-07-21 10:20:15,2023-03-04 16:24:20
567235956,2910974,150212162345,127773824.0,Fortnite,Multi-kill,2023-07-21 10:56:04,2023-05-15 09:54:03
567240856,3266486,150466512685,127737681.0,Apex Legends,Champion,2023-07-21 11:34:09,2022-12-12 02:03:33
567242718,2090498,150508925115,125592554.0,Other Games,,2023-07-21 11:47:14,2023-05-16 17:19:48
567243012,3266486,150508552395,127737681.0,Apex Legends,,2023-07-21 11:47:43,2022-12-12 02:03:33
567250166,1298016,150519019615,128347318.0,COD: Warzone3-2 & MW3-2,Multi kill,2023-07-21 13:17:59,2023-04-18 08:42:35
567250264,1298016,150516635760,128347318.0,COD: Warzone3-2 & MW3-2,Double kill,2023-07-21 13:18:15,2023-04-18 08:42:35
567274078,4174612,150585666610,128216987.0,COD: Warzone3-2 & MW3-2,,2023-07-21 17:03:34,2023-04-21 13:07:20
567274176,4174612,150584222320,128216987.0,COD: Warzone3-2 & MW3-2,,2023-07-21 17:05:38,2023-04-21 13:07:20
567280056,2724103,150591288470,126826351.0,SMITE,,2023-07-21 17:50:46,2023-03-04 16:24:20
567280154,2724103,150591257410,126826351.0,SMITE,,2023-07-21 17:50:54,2023-03-04 16:24:20
567280350,2724103,150591234115,126826351.0,SMITE,,2023-07-21 17:50:59,2023-03-04 16:24:20
567280448,2724103,150591117640,126826351.0,SMITE,,2023-07-21 17:51:04,2023-03-04 16:24:20
567280546,2724103,150589859710,128269157.0,SMITE,,2023-07-21 17:51:10,2023-03-04 16:24:20
567280644,2724103,150589813120,128269157.0,SMITE,,2023-07-21 17:51:16,2023-03-04 16:24:20
567280840,2724103,150589735470,128269157.0,SMITE,,2023-07-21 17:51:25,2023-03-04 16:24:20
567280938,2724103,150589696645,128269157.0,SMITE,,2023-07-21 17:51:29,2023-03-04 16:24:20
567281036,2724103,150589650055,128269157.0,SMITE,,2023-07-21 17:51:33,2023-03-04 16:24:20
567281134,2724103,150589603465,128269157.0,SMITE,,2023-07-21 17:51:38,2023-03-04 16:24:20
567281232,2724103,150589580170,128269157.0,SMITE,,2023-07-21 17:51:44,2023-03-04 16:24:20
567281330,2724103,150589564640,128269157.0,SMITE,,2023-07-21 17:51:49,2023-03-04 16:24:20
567281428,2724103,150589533580,128269157.0,SMITE,,2023-07-21 17:51:54,2023-03-04 16:24:20
567281526,2724103,150589479225,128269157.0,SMITE,,2023-07-21 17:51:58,2023-03-04 16:24:20
567281820,2724103,150589455930,128269157.0,SMITE,,2023-07-21 17:52:13,2023-03-04 16:24:20
567281918,2724103,150589440400,128269157.0,SMITE,,2023-07-21 17:52:18,2023-03-04 16:24:20
567282016,2724103,150589417105,128269157.0,SMITE,,2023-07-21 17:52:25,2023-03-04 16:24:20
567282212,2724103,150589308395,128269157.0,SMITE,,2023-07-21 17:52:44,2023-03-04 16:24:20
567282310,2724103,150589277335,128269157.0,SMITE,,2023-07-21 17:52:49,2023-03-04 16:24:20
567282408,2724103,150589215215,128269157.0,SMITE,,2023-07-21 17:52:53,2023-03-04 16:24:20
567282506,2724103,150589176390,128269157.0,SMITE,,2023-07-21 17:52:57,2023-03-04 16:24:20
567283584,2724103,150591723310,128269157.0,SMITE,,2023-07-21 17:57:09,2023-03-04 16:24:20
567283682,2724103,150591785430,126826351.0,SMITE,,2023-07-21 17:57:14,2023-03-04 16:24:20
567301420,4127265,150540140415,128336790.0,COD: Warzone3-2 & MW3-2,Team wiped,2023-07-21 20:05:32,2023-06-13 10:04:24
567301714,4127265,150537958450,128336790.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-07-21 20:08:58,2023-06-13 10:04:24
567306418,4127265,150609287740,128336790.0,COD: Warzone3-2 & MW3-2,,2023-07-21 20:38:36,2023-06-13 10:04:24
567307986,4391262,149535931790,126557793.0,Other Games,Moment,2023-07-21 20:55:10,2023-06-01 15:30:36
567308084,4391262,149533687705,126557793.0,Other Games,Moment,2023-07-21 20:55:45,2023-06-01 15:30:36
567330918,1466004,150631355870,126968197.0,Elden Ring,boss-kill,2023-07-21 23:36:50,2023-02-05 14:40:52
567331212,1466004,150631456815,126968197.0,Elden Ring,death,2023-07-21 23:37:39,2023-02-05 14:40:52
567331310,1466004,150631518935,126968197.0,Elden Ring,death,2023-07-21 23:38:11,2023-02-05 14:40:52
567331506,1466004,150631549995,126968197.0,Elden Ring,death,2023-07-21 23:38:41,2023-02-05 14:40:52
567331800,1466004,150631604350,126968197.0,Elden Ring,death,2023-07-21 23:39:12,2023-02-05 14:40:52
567332290,1466004,150631285985,126968197.0,Elden Ring,boss-kill,2023-07-21 23:40:37,2023-02-05 14:40:52
567332388,1466004,150631650940,126968197.0,Elden Ring,death,2023-07-21 23:41:26,2023-02-05 14:40:52
567332486,1466004,150631697530,126968197.0,Elden Ring,death,2023-07-21 23:41:31,2023-02-05 14:40:52
567332682,1466004,150631775180,126968197.0,Elden Ring,death,2023-07-21 23:41:35,2023-02-05 14:40:52
567332780,1466004,150631829535,126968197.0,Elden Ring,death,2023-07-21 23:41:38,2023-02-05 14:40:52
567332878,1466004,150631410225,126968197.0,Elden Ring,boss-kill,2023-07-21 23:41:54,2023-02-05 14:40:52
567333074,3805322,150637567870,128169000.0,Other Games,,2023-07-21 23:44:37,2023-05-10 10:11:57
567335524,3805322,150639276170,128169000.0,Other Games,,2023-07-22 00:03:57,2023-05-10 10:11:57
567341110,4940213,150386020695,128049432.0,Other Games,Moment,2023-07-22 00:38:56,2023-05-18 14:00:34
567344050,3692691,150556889520,128301211.0,Fall Guys,Best round,2023-07-22 01:05:44,2023-06-21 10:40:47
567345128,3692691,150652763975,128301211.0,Fall Guys,,2023-07-22 01:13:15,2023-06-21 10:40:47
567347382,4940213,150386137170,128049432.0,Other Games,Moment,2023-07-22 01:22:31,2023-05-18 14:00:34
567367570,2436902,150618551385,128012020.0,League of Legends,Kills,2023-07-22 03:21:17,2023-02-11 09:00:08
567371000,2910974,150515835965,128314841.0,Fortnite,Multi-kill,2023-07-22 03:38:15,2023-05-15 09:54:03
567371098,2910974,150514647920,128314841.0,Fortnite,Multi-kill,2023-07-22 03:39:08,2023-05-15 09:54:03
567388052,4722535,150196632345,127729550.0,Apex Legends,Single kill,2023-07-22 05:34:09,2023-05-06 11:19:04
567389326,2090498,150505733700,123009669.0,Other Games,,2023-07-22 05:44:05,2023-05-16 17:19:48
567398440,4174612,150678559305,128216987.0,COD: Warzone3-2 & MW3-2,,2023-07-22 06:51:49,2023-04-21 13:07:20
567414708,462881,150760309225,128184651.0,Other Games,,2023-07-22 09:07:24,2023-01-16 01:00:22
567415394,462881,150757397350,128184651.0,Other Games,,2023-07-22 09:13:13,2023-01-16 01:00:22
567429506,2373134,146505019340,121602395.0,SMITE,Single kill,2023-07-22 10:52:39,2023-04-01 00:53:50
567431466,2373134,147510912970,123225822.0,SMITE,Single kill,2023-07-22 11:06:40,2023-04-01 00:53:50
567432740,2373134,148129333100,124258741.0,SMITE,Single kill,2023-07-22 11:17:30,2023-04-01 00:53:50
567434308,2373134,150786485040,121227570.0,SMITE,,2023-07-22 11:27:21,2023-04-01 00:53:50
567436170,2373134,150795616680,124258741.0,SMITE,,2023-07-22 11:30:17,2023-04-01 00:53:50
567437346,2373134,150799701070,124837640.0,SMITE,,2023-07-22 11:31:45,2023-04-01 00:53:50
567437640,2373134,150786772345,121227570.0,SMITE,,2023-07-22 11:44:07,2023-04-01 00:53:50
567437738,2373134,150787121770,121227570.0,SMITE,,2023-07-22 11:44:10,2023-04-01 00:53:50
567437836,2373134,150789016430,121602395.0,SMITE,,2023-07-22 11:45:14,2023-04-01 00:53:50
567437934,2373134,150789427975,121602395.0,SMITE,,2023-07-22 11:45:20,2023-04-01 00:53:50
567438032,2373134,150789948230,121602395.0,SMITE,,2023-07-22 11:45:22,2023-04-01 00:53:50
567438130,2373134,150791206160,121602395.0,SMITE,,2023-07-22 11:45:26,2023-04-01 00:53:50
567438228,2373134,150791710885,123153912.0,SMITE,,2023-07-22 11:45:37,2023-04-01 00:53:50
567438326,2373134,150793100820,123225822.0,SMITE,,2023-07-22 11:45:40,2023-04-01 00:53:50
567438424,2373134,150794964420,123225822.0,SMITE,,2023-07-22 11:45:48,2023-04-01 00:53:50
567438522,2373134,150796641660,124258741.0,SMITE,,2023-07-22 11:45:52,2023-04-01 00:53:50
567438718,2373134,150796890140,124258741.0,SMITE,,2023-07-22 11:45:54,2023-04-01 00:53:50
567438816,2373134,150797146385,124258741.0,SMITE,,2023-07-22 11:45:57,2023-04-01 00:53:50
567438914,2373134,150797379335,124258741.0,SMITE,,2023-07-22 11:45:58,2023-04-01 00:53:50
567439012,2373134,150797643345,124258741.0,SMITE,,2023-07-22 11:46:00,2023-04-01 00:53:50
567439110,2373134,150798412080,124258741.0,SMITE,,2023-07-22 11:46:02,2023-04-01 00:53:50
567439208,2373134,150799017750,124837640.0,SMITE,,2023-07-22 11:46:05,2023-04-01 00:53:50
567439306,2373134,150799413765,124837640.0,SMITE,,2023-07-22 11:46:11,2023-04-01 00:53:50
567439404,2373134,150799530240,124837640.0,SMITE,,2023-07-22 11:46:14,2023-04-01 00:53:50
567454692,3460439,150850422050,126638257.0,League of Legends,,2023-07-22 14:51:20,2023-05-22 02:17:25
567478408,2693742,150591521420,128452457.0,SMITE,Kills,2023-07-22 18:26:18,2023-02-24 12:18:29
567479584,2347204,150883112700,127985465.0,SMITE,Single kill,2023-07-22 18:33:24,2023-05-16 07:58:28
567479682,2347204,150883151525,127985465.0,SMITE,Single kill,2023-07-22 18:33:36,2023-05-16 07:58:28
567483112,3523414,150890784520,128065929.0,Other Games,Moment,2023-07-22 19:14:49,2023-05-12 08:11:21
567484190,3523414,150891661965,128065929.0,Other Games,,2023-07-22 19:27:12,2023-05-12 08:11:21
567484778,3523414,150890854405,128065929.0,Other Games,Moment,2023-07-22 19:29:32,2023-05-12 08:11:21
567497322,4842149,150833665180,128900038.0,Other Games,Moment,2023-07-22 21:53:22,2023-06-23 09:02:59
567499478,2573209,149635921695,126802005.0,SMITE,Kills,2023-07-22 22:18:42,2023-02-27 17:16:31
567502222,2573209,149635152960,126802005.0,SMITE,Kills,2023-07-22 22:35:44,2023-02-27 17:16:31
567502516,2573209,149635191785,126802005.0,SMITE,Kills,2023-07-22 22:36:50,2023-02-27 17:16:31
567505260,2573209,149635618860,126802005.0,SMITE,Kills,2023-07-22 22:43:32,2023-02-27 17:16:31
567522116,2173348,150929881295,128711662.0,COD: Warzone3-2 & MW3-2,,2023-07-23 00:10:00,2023-04-29 13:23:22
567524174,2173348,150932560220,128771775.0,COD: Warzone3-2 & MW3-2,,2023-07-23 00:22:14,2023-04-29 13:23:22
567524370,2173348,150932769875,128771775.0,COD: Warzone3-2 & MW3-2,,2023-07-23 00:22:17,2023-04-29 13:23:22
567524566,2173348,150933103770,128771775.0,COD: Warzone3-2 & MW3-2,,2023-07-23 00:22:22,2023-04-29 13:23:22
567534170,2557959,150928794195,129042166.0,Apex Legends,Triple kill,2023-07-23 01:37:16,2023-02-20 09:51:30
567538482,2557959,150946521690,129042166.0,Apex Legends,,2023-07-23 02:08:44,2023-02-20 09:51:30
567539952,2557959,150948890015,129042166.0,Apex Legends,,2023-07-23 02:16:23,2023-02-20 09:51:30
567542500,2557959,150951817420,129042166.0,Apex Legends,,2023-07-23 02:36:25,2023-02-20 09:51:30
567543676,2557959,150951537880,129042166.0,Apex Legends,,2023-07-23 02:40:44,2023-02-20 09:51:30
567543872,2557959,150951203985,129042166.0,Apex Legends,,2023-07-23 02:41:34,2023-02-20 09:51:30
567544264,1507652,150642863600,128297733.0,Tom Clancy's Rainbow Six: Siege,Single kill,2023-07-23 02:45:15,2023-03-06 12:53:31
567544656,2557959,150954527405,129042166.0,Apex Legends,,2023-07-23 02:47:44,2023-02-20 09:51:30
567544950,2557959,150954737060,129042166.0,Apex Legends,,2023-07-23 02:49:26,2023-02-20 09:51:30
567545832,2557959,150955769805,129042166.0,Apex Legends,,2023-07-23 02:54:33,2023-02-20 09:51:30
567557004,692081,149746409880,126834811.0,FIFA 23-24 & EA Sports FC 24,Goal,2023-07-23 04:17:19,2023-03-05 06:33:09
567557200,3460439,150944564910,127747786.0,League of Legends,,2023-07-23 04:17:47,2023-05-22 02:17:25
567557298,692081,149746689420,126834811.0,FIFA 23-24 & EA Sports FC 24,Goal,2023-07-23 04:18:02,2023-03-05 06:33:09
567557494,692081,150951157395,129093584.0,FIFA 23-24 & EA Sports FC 24,Goal,2023-07-23 04:19:16,2023-03-05 06:33:09
567560826,4722535,150785949255,128785828.0,Apex Legends,Double kill,2023-07-23 04:59:38,2023-05-06 11:19:04
567560924,4722535,150786702460,128785828.0,Apex Legends,Single kill,2023-07-23 05:01:55,2023-05-06 11:19:04
567566412,1747260,150962548650,129109846.0,SMITE,Kills,2023-07-23 05:39:10,2023-06-01 09:16:30
567566510,1747260,150962634065,129109846.0,SMITE,Kills,2023-07-23 05:39:35,2023-06-01 09:16:30
567598752,4117772,151044508225,129286613.0,SMITE,Single kill,2023-07-23 10:13:48,2023-07-07 20:58:38
567599046,4117772,151043397830,129286613.0,SMITE,Kills,2023-07-23 10:16:17,2023-07-07 20:58:38
567618156,3460439,151099585370,129357865.0,League of Legends,,2023-07-23 13:49:47,2023-05-22 02:17:25
567633346,2091343,147088062130,122493421.0,Apex Legends,Double kill,2023-07-23 16:31:53,2023-01-24 21:21:12
567633640,2091343,147089281235,122493421.0,Apex Legends,Single kill,2023-07-23 16:34:21,2023-01-24 21:21:12
567633738,2091343,147088357200,122493421.0,Apex Legends,Single kill,2023-07-23 16:35:08,2023-01-24 21:21:12
567633934,2091343,147088520265,122493421.0,Apex Legends,Single kill,2023-07-23 16:36:09,2023-01-24 21:21:12
567634130,2091343,147088605680,122493421.0,Apex Legends,Single kill,2023-07-23 16:36:35,2023-01-24 21:21:12
567635992,2091343,147089801490,122493421.0,Apex Legends,Best k minutes,2023-07-23 17:03:42,2023-01-24 21:21:12
567636384,2091343,147088287315,122493421.0,Apex Legends,Champion,2023-07-23 17:05:25,2023-01-24 21:21:12
567636482,2091343,147089560775,122493421.0,Apex Legends,Single kill,2023-07-23 17:06:40,2023-01-24 21:21:12
567639324,2693742,151138138595,129399460.0,SMITE,,2023-07-23 17:39:58,2023-02-24 12:18:29
567639422,2622102,150281480500,127887047.0,Other Games,Moment,2023-07-23 17:41:35,2023-05-15 15:37:29
567640108,2693742,151139039335,129399460.0,SMITE,,2023-07-23 17:48:01,2023-02-24 12:18:29
567641480,2693742,151139544060,129399460.0,SMITE,,2023-07-23 17:51:07,2023-02-24 12:18:29
567643734,2622102,150287242130,127887094.0,Other Games,Moment,2023-07-23 18:06:00,2023-05-15 15:37:29
567644518,2622102,150287576025,127887094.0,Other Games,Moment,2023-07-23 18:14:40,2023-05-15 15:37:29
567644812,2557959,150928941730,129042166.0,Apex Legends,Double kill,2023-07-23 18:24:42,2023-02-20 09:51:30
567650104,2557959,150929392100,129042166.0,Apex Legends,Single kill,2023-07-23 19:01:31,2023-02-20 09:51:30
567654710,4345671,151151082850,129074220.0,League of Legends,,2023-07-23 19:49:27,2023-04-18 23:25:08
567657552,4345671,151154794520,129074220.0,League of Legends,,2023-07-23 20:16:40,2023-04-18 23:25:08
567663628,4722535,150786865525,128785828.0,Apex Legends,Single kill,2023-07-23 21:10:21,2023-05-06 11:19:04
567664412,4722535,150786391860,128785828.0,Apex Legends,Single kill,2023-07-23 21:23:12,2023-05-06 11:19:04
567667058,692081,150302368350,127929770.0,SMITE,Kills,2023-07-23 21:43:43,2023-03-05 06:33:09
567667156,692081,150302477060,127929770.0,SMITE,Kills,2023-07-23 21:44:23,2023-03-05 06:33:09
567667352,692081,150302554710,127929770.0,SMITE,Kills,2023-07-23 21:45:05,2023-03-05 06:33:09
567667842,692081,150642413230,127962247.0,SMITE,Kills,2023-07-23 21:46:09,2023-03-05 06:33:09
567668430,692081,149728845450,126913301.0,SMITE,Kills,2023-07-23 21:48:03,2023-03-05 06:33:09
567668920,692081,149728728975,126913301.0,SMITE,Kills,2023-07-23 21:49:10,2023-03-05 06:33:09
567669214,692081,149729132755,126913301.0,SMITE,Kills,2023-07-23 21:50:21,2023-03-05 06:33:09
567682934,4174612,151154817815,129242715.0,COD: Warzone3-2 & MW3-2,,2023-07-23 23:07:34,2023-04-21 13:07:20
567695086,472753,151181746835,129526125.0,COD: Warzone3-2 & MW3-2,Single kill,2023-07-23 23:45:49,2023-06-22 09:39:45
567695184,472753,151181770130,129526125.0,COD: Warzone3-2 & MW3-2,Single kill,2023-07-23 23:46:00,2023-06-22 09:39:45
567698810,1067025,150766971595,128752599.0,Apex Legends,Best k minutes,2023-07-24 00:05:42,2023-07-05 15:12:13
567699104,4768483,151115472560,128000035.0,Other Games,Moment,2023-07-24 00:07:11,2023-05-27 11:28:29
567699496,4174612,151182810640,129242715.0,COD: Warzone3-2 & MW3-2,,2023-07-24 00:08:44,2023-04-21 13:07:20
567702240,4174612,151188750865,129242715.0,COD: Warzone3-2 & MW3-2,,2023-07-24 00:26:32,2023-04-21 13:07:20
567702338,4174612,151189744785,129242715.0,COD: Warzone3-2 & MW3-2,,2023-07-24 00:26:48,2023-04-21 13:07:20
567703710,150371,150099818325,127572946.0,Fortnite,Multi-kill,2023-07-24 00:29:52,2023-02-16 12:50:13
567703808,150371,150100159985,127572946.0,Fortnite,Multi-kill,2023-07-24 00:30:49,2023-02-16 12:50:13
567704298,150371,150099942565,127572946.0,Fortnite,Multi-kill,2023-07-24 00:31:29,2023-02-16 12:50:13
567704690,150371,150100377405,127572946.0,Fortnite,Multi-kill,2023-07-24 00:32:08,2023-02-16 12:50:13
567704886,150371,150100587060,127572946.0,Fortnite,Multi-kill,2023-07-24 00:32:52,2023-02-16 12:50:13
567705670,150371,150101138375,127572946.0,Fortnite,"Kill, down",2023-07-24 00:35:23,2023-02-16 12:50:13
567705768,150371,150101293675,127572946.0,Fortnite,"Kill, down",2023-07-24 00:35:57,2023-02-16 12:50:13
567705866,150371,150101511095,127572946.0,Fortnite,"Kill, down",2023-07-24 00:36:29,2023-02-16 12:50:13
567719684,2070938,149563831435,126675669.0,Other Games,Moment,2023-07-24 01:46:44,2023-05-25 20:07:01
567723604,710891,150273536905,127859834.0,League of Legends,,2023-07-24 02:08:27,2023-03-25 20:49:26
567730856,1159044,151214817970,126342251.0,Other Games,,2023-07-24 02:49:19,2023-06-04 11:58:13
567734384,2173348,151219197430,129284122.0,COD: Warzone3-2 & MW3-2,,2023-07-24 03:12:14,2023-04-29 13:23:22
567734482,2173348,151219593445,129284122.0,COD: Warzone3-2 & MW3-2,,2023-07-24 03:12:17,2023-04-29 13:23:22
567739480,3283283,151200188710,125555471.0,SMITE,,2023-07-24 03:37:44,2023-04-04 11:25:29
567739676,3283283,151200848735,125555471.0,SMITE,,2023-07-24 03:38:42,2023-04-04 11:25:29
567767018,2978535,150726624655,128221076.0,COD: Warzone3-2 & MW3-2,,2023-07-24 05:52:33,2023-05-24 09:54:24
567769762,712742,151090181955,129384279.0,Other Games,Moment,2023-07-24 06:20:47,2023-06-20 00:44:57
567769860,712742,151090275135,129384279.0,Other Games,Moment,2023-07-24 06:21:01,2023-06-20 00:44:57
567769958,712742,151090554675,129384279.0,Other Games,Moment,2023-07-24 06:21:16,2023-06-20 00:44:57
